Date,Value
2012-10-28,42.857142857142854
2012-10-29,44.285714285714285
2012-10-30,45.714285714285715
2012-10-31,47.142857142857146
2012-11-01,48.57142857142857
2012-11-02,50.0
2012-11-03,48.42857142857143
2012-11-04,46.857142857142854
2012-11-05,45.285714285714285
2012-11-06,43.714285714285715
2012-11-07,42.142857142857146
2012-11-08,40.57142857142857
2012-11-09,39.0
2012-11-10,37.42857142857143
2012-11-11,35.857142857142854
2012-11-12,34.285714285714285
2012-11-13,32.714285714285715
2012-11-14,31.142857142857142
2012-11-15,29.571428571428573
2012-11-16,28.0
2012-11-17,30.714285714285715
2012-11-18,33.42857142857143
2012-11-19,36.142857142857146
2012-11-20,38.85714285714286
2012-11-21,41.57142857142857
2012-11-22,44.285714285714285
2012-11-23,47.0
2012-11-24,47.42857142857143
2012-11-25,47.857142857142854
2012-11-26,48.285714285714285
2012-11-27,48.714285714285715
2012-11-28,49.142857142857146
2012-11-29,49.57142857142857
2012-11-30,50.0
2012-12-01,50.142857142857146
2012-12-02,50.285714285714285
2012-12-03,50.42857142857143
2012-12-04,50.57142857142857
2012-12-05,50.714285714285715
2012-12-06,50.857142857142854
2012-12-07,51.0
2012-12-08,51.857142857142854
2012-12-09,52.714285714285715
2012-12-10,53.57142857142857
2012-12-11,54.42857142857143
2012-12-12,55.285714285714285
2012-12-13,56.142857142857146
2012-12-14,57.0
2012-12-15,56.857142857142854
2012-12-16,56.714285714285715
2012-12-17,56.57142857142857
2012-12-18,56.42857142857143
2012-12-19,56.285714285714285
2012-12-20,56.142857142857146
2012-12-21,56.0
2012-12-22,57.42857142857143
2012-12-23,58.857142857142854
2012-12-24,60.285714285714285
2012-12-25,61.714285714285715
2012-12-26,63.142857142857146
2012-12-27,64.57142857142857
2012-12-28,66.0
2012-12-29,66.0
2012-12-30,66.0
2012-12-31,66.0
2013-01-01,70.0
2013-01-02,74.0
2013-01-03,78.0
2013-01-04,82.0
2013-01-05,82.42857142857143
2013-01-06,82.85714285714286
2013-01-07,83.28571428571429
2013-01-08,83.71428571428571
2013-01-09,84.14285714285714
2013-01-10,84.57142857142857
2013-01-11,85.0
2013-01-12,85.57142857142857
2013-01-13,86.14285714285714
2013-01-14,86.71428571428571
2013-01-15,87.28571428571429
2013-01-16,87.85714285714286
2013-01-17,88.42857142857143
2013-01-18,89.0
2013-01-19,89.28571428571429
2013-01-20,89.57142857142857
2013-01-21,89.85714285714286
2013-01-22,90.14285714285714
2013-01-23,90.42857142857143
2013-01-24,90.71428571428571
2013-01-25,91.0
2013-01-26,90.57142857142857
2013-01-27,90.14285714285714
2013-01-28,89.71428571428571
2013-01-29,89.28571428571429
2013-01-30,88.85714285714286
2013-01-31,88.42857142857143
2013-02-01,88.0
2013-02-02,87.28571428571429
2013-02-03,86.57142857142857
2013-02-04,85.85714285714286
2013-02-05,85.14285714285714
2013-02-06,84.42857142857143
2013-02-07,83.71428571428571
2013-02-08,83.0
2013-02-09,83.14285714285714
2013-02-10,83.28571428571429
2013-02-11,83.42857142857143
2013-02-12,83.57142857142857
2013-02-13,83.71428571428571
2013-02-14,83.85714285714286
2013-02-15,84.0
2013-02-16,83.14285714285714
2013-02-17,82.28571428571429
2013-02-18,81.42857142857143
2013-02-19,80.57142857142857
2013-02-20,79.71428571428571
2013-02-21,78.85714285714286
2013-02-22,78.0
2013-02-23,75.42857142857143
2013-02-24,72.85714285714286
2013-02-25,70.28571428571429
2013-02-26,67.71428571428571
2013-02-27,65.14285714285714
2013-02-28,62.57142857142857
2013-03-01,60.0
2013-03-02,63.142857142857146
2013-03-03,66.28571428571429
2013-03-04,69.42857142857143
2013-03-05,72.57142857142857
2013-03-06,75.71428571428571
2013-03-07,78.85714285714286
2013-03-08,82.0
2013-03-09,81.28571428571429
2013-03-10,80.57142857142857
2013-03-11,79.85714285714286
2013-03-12,79.14285714285714
2013-03-13,78.42857142857143
2013-03-14,77.71428571428571
2013-03-15,77.0
2013-03-16,75.85714285714286
2013-03-17,74.71428571428571
2013-03-18,73.57142857142857
2013-03-19,72.42857142857143
2013-03-20,71.28571428571429
2013-03-21,70.14285714285714
2013-03-22,69.0
2013-03-23,69.5
2013-03-24,70.0
2013-03-25,70.5
2013-03-26,71.0
2013-03-27,71.5
2013-03-28,72.0
2013-03-29,69.5
2013-03-30,67.0
2013-03-31,64.5
2013-04-01,62.0
2013-04-02,59.5
2013-04-03,57.0
2013-04-04,54.5
2013-04-05,52.0
2013-04-06,52.714285714285715
2013-04-07,53.42857142857143
2013-04-08,54.142857142857146
2013-04-09,54.857142857142854
2013-04-10,55.57142857142857
2013-04-11,56.285714285714285
2013-04-12,57.0
2013-04-13,54.714285714285715
2013-04-14,52.42857142857143
2013-04-15,50.142857142857146
2013-04-16,47.85714285714286
2013-04-17,45.57142857142857
2013-04-18,43.285714285714285
2013-04-19,41.0
2013-04-20,42.714285714285715
2013-04-21,44.42857142857143
2013-04-22,46.142857142857146
2013-04-23,47.857142857142854
2013-04-24,49.57142857142857
2013-04-25,51.285714285714285
2013-04-26,53.0
2013-04-27,54.57142857142857
2013-04-28,56.142857142857146
2013-04-29,57.714285714285715
2013-04-30,59.285714285714285
2013-05-01,60.857142857142854
2013-05-02,62.42857142857143
2013-05-03,64.0
2013-05-04,65.85714285714286
2013-05-05,67.71428571428571
2013-05-06,69.57142857142857
2013-05-07,71.42857142857143
2013-05-08,73.28571428571429
2013-05-09,75.14285714285714
2013-05-10,77.0
2013-05-11,79.0
2013-05-12,81.0
2013-05-13,83.0
2013-05-14,85.0
2013-05-15,87.0
2013-05-16,89.0
2013-05-17,91.0
2013-05-18,88.71428571428571
2013-05-19,86.42857142857143
2013-05-20,84.14285714285714
2013-05-21,81.85714285714286
2013-05-22,79.57142857142857
2013-05-23,77.28571428571429
2013-05-24,75.0
2013-05-25,72.85714285714286
2013-05-26,70.71428571428571
2013-05-27,68.57142857142857
2013-05-28,66.42857142857143
2013-05-29,64.28571428571429
2013-05-30,62.142857142857146
2013-05-31,60.0
2013-06-01,57.142857142857146
2013-06-02,54.285714285714285
2013-06-03,51.42857142857143
2013-06-04,48.57142857142857
2013-06-05,45.714285714285715
2013-06-06,42.857142857142854
2013-06-07,40.0
2013-06-08,38.42857142857143
2013-06-09,36.857142857142854
2013-06-10,35.285714285714285
2013-06-11,33.714285714285715
2013-06-12,32.142857142857146
2013-06-13,30.571428571428573
2013-06-14,29.0
2013-06-15,27.571428571428573
2013-06-16,26.142857142857142
2013-06-17,24.714285714285715
2013-06-18,23.285714285714285
2013-06-19,21.857142857142858
2013-06-20,20.428571428571427
2013-06-21,19.0
2013-06-22,19.428571428571427
2013-06-23,19.857142857142858
2013-06-24,20.285714285714285
2013-06-25,20.714285714285715
2013-06-26,21.142857142857142
2013-06-27,21.571428571428573
2013-06-28,22.0
2013-06-29,24.285714285714285
2013-06-30,26.57142857142857
2013-07-01,28.857142857142858
2013-07-02,31.142857142857142
2013-07-03,33.42857142857143
2013-07-04,35.714285714285715
2013-07-05,38.0
2013-07-06,41.285714285714285
2013-07-07,44.57142857142857
2013-07-08,47.857142857142854
2013-07-09,51.14285714285714
2013-07-10,54.42857142857143
2013-07-11,57.714285714285715
2013-07-12,61.0
2013-07-13,62.0
2013-07-14,63.0
2013-07-15,64.0
2013-07-16,65.0
2013-07-17,66.0
2013-07-18,67.0
2013-07-19,68.0
2013-07-20,67.42857142857143
2013-07-21,66.85714285714286
2013-07-22,66.28571428571429
2013-07-23,65.71428571428571
2013-07-24,65.14285714285714
2013-07-25,64.57142857142857
2013-07-26,64.0
2013-07-27,63.714285714285715
